id_paisano,desagregacion,pais_cod,encuesta,ano,valor,desagregacion_por_orden,comparacion_por,comparacion_por_orden,pais,indicador,detalle_indicador,disclaimer
ARG2006,"High-skilled household, language",ARG,PISA,2006,1.139330863952637,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Total, science",ARG,PISA,2006,1.033363223075867,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Low-skilled household, science",ARG,PISA,2006,1.047235369682312,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"Medium-skilled household, science",ARG,PISA,2006,1.034264206886292,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2006,"High-skilled household, science",ARG,PISA,2006,1.046667456626892,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Total, mathematic",ARG,PISA,2009,.9734880328178406,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Low-skilled household, mathematics",ARG,PISA,2009,.9768804311752319,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Medium-skilled household, mathematics",ARG,PISA,2009,.9959462285041809,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"High-skilled household, mathematics",ARG,PISA,2009,.957292377948761,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Total, language",ARG,PISA,2009,1.096478700637817,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Low-skilled household, language",ARG,PISA,2009,1.109225511550903,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Medium-skilled household, language",ARG,PISA,2009,1.128867983818054,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"High-skilled household, language",ARG,PISA,2009,1.066622138023377,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Total, science",ARG,PISA,2009,1.019585371017456,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Low-skilled household, science",ARG,PISA,2009,1.022198677062988,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"Medium-skilled household, science",ARG,PISA,2009,1.042093634605408,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2009,"High-skilled household, science",ARG,PISA,2009,1.001944541931152,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, mathematic",ARG,PISA,2012,.964976966381073,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Low-skilled household, mathematics",ARG,PISA,2012,.956418514251709,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Medium-skilled household, mathematics",ARG,PISA,2012,.9649415612220764,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"High-skilled household, mathematics",ARG,PISA,2012,.9830323457717896,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, language",ARG,PISA,2012,1.099898815155029,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Low-skilled household, language",ARG,PISA,2012,1.102589249610901,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Medium-skilled household, language",ARG,PISA,2012,1.09380578994751,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"High-skilled household, language",ARG,PISA,2012,1.108263850212097,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Total, science",ARG,PISA,2012,1.016673922538757,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Low-skilled household, science",ARG,PISA,2012,1.012362122535706,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"Medium-skilled household, science",ARG,PISA,2012,1.012807250022888,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2012,"High-skilled household, science",ARG,PISA,2012,1.031171560287476,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Total, mathematic",ARG,PISA,2015,.9544611573219299,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Low-skilled household, mathematics",ARG,PISA,2015,.9405174255371094,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Medium-skilled household, mathematics",ARG,PISA,2015,.9664247632026672,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"High-skilled household, mathematics",ARG,PISA,2015,.9585434794425964,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Total, language",ARG,PISA,2015,1.032304048538208,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Low-skilled household, language",ARG,PISA,2015,1.03263795375824,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Medium-skilled household, language",ARG,PISA,2015,1.03165340423584,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"High-skilled household, language",ARG,PISA,2015,1.040503740310669,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Total, science",ARG,PISA,2015,.9703488945960999,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Low-skilled household, science",ARG,PISA,2015,.9678928852081299,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"Medium-skilled household, science",ARG,PISA,2015,.9724112749099731,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2015,"High-skilled household, science",ARG,PISA,2015,.9763268232345581,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Total, mathematic",ARG,PISA,2018,.9601554274559021,1,"Total, mathematic",1,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Low-skilled household, mathematics",ARG,PISA,2018,.9596226811408997,2,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Medium-skilled household, mathematics",ARG,PISA,2018,.9518541693687439,3,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"High-skilled household, mathematics",ARG,PISA,2018,.9736189246177673,4,"Qualification, mathematic",2,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Total, language",ARG,PISA,2018,1.040804266929627,5,"Total, language",3,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Low-skilled household, language",ARG,PISA,2018,1.030682682991028,6,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Medium-skilled household, language",ARG,PISA,2018,1.036482453346252,7,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"High-skilled household, language",ARG,PISA,2018,1.05787193775177,8,"Qualification, language",4,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Total, science",ARG,PISA,2018,.9759909510612488,9,"Total, science",5,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Low-skilled household, science",ARG,PISA,2018,.9663442373275757,10,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"Medium-skilled household, science",ARG,PISA,2018,.9798900485038757,11,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
ARG2018,"High-skilled household, science",ARG,PISA,2018,.9884536266326904,12,"Qualification, science",6,Argentina,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2000,"Total, language",BRA,PISA,2000,1.042994379997253,5,"Total, language",3,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2000,"Low-skilled household, language",BRA,PISA,2000,1.062032699584961,6,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2000,"Medium-skilled household, language",BRA,PISA,2000,1.038089156150818,7,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2000,"High-skilled household, language",BRA,PISA,2000,1.031875610351563,8,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"Total, mathematic",BRA,PISA,2003,.9554210305213928,1,"Total, mathematic",1,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"Low-skilled household, mathematics",BRA,PISA,2003,.9912430644035339,2,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"Medium-skilled household, mathematics",BRA,PISA,2003,.9196740984916687,3,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"High-skilled household, mathematics",BRA,PISA,2003,.9366068243980408,4,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"Total, language",BRA,PISA,2003,1.090137600898743,5,"Total, language",3,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"Low-skilled household, language",BRA,PISA,2003,1.145258188247681,6,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"Medium-skilled household, language",BRA,PISA,2003,1.043162703514099,7,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2003,"High-skilled household, language",BRA,PISA,2003,1.044235587120056,8,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Total, mathematic",BRA,PISA,2006,.9507074356079102,1,"Total, mathematic",1,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Low-skilled household, mathematics",BRA,PISA,2006,.9463956952095032,2,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Medium-skilled household, mathematics",BRA,PISA,2006,.9829078912734985,3,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"High-skilled household, mathematics",BRA,PISA,2006,.9641858339309692,4,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Total, language",BRA,PISA,2006,1.084475874900818,5,"Total, language",3,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Low-skilled household, language",BRA,PISA,2006,1.094228625297546,6,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Medium-skilled household, language",BRA,PISA,2006,1.126187205314636,7,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"High-skilled household, language",BRA,PISA,2006,1.072003960609436,8,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Total, science",BRA,PISA,2006,.9773341417312622,9,"Total, science",5,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Low-skilled household, science",BRA,PISA,2006,.9745398759841919,10,"Qualification, science",6,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"Medium-skilled household, science",BRA,PISA,2006,1.005265593528748,11,"Qualification, science",6,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2006,"High-skilled household, science",BRA,PISA,2006,.9880855679512024,12,"Qualification, science",6,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Total, mathematic",BRA,PISA,2009,.9606424570083618,1,"Total, mathematic",1,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Low-skilled household, mathematics",BRA,PISA,2009,.9546820521354675,2,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Medium-skilled household, mathematics",BRA,PISA,2009,.969703733921051,3,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"High-skilled household, mathematics",BRA,PISA,2009,.990554690361023,4,"Qualification, mathematic",2,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Total, language",BRA,PISA,2009,1.072184443473816,5,"Total, language",3,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Low-skilled household, language",BRA,PISA,2009,1.073730230331421,6,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Medium-skilled household, language",BRA,PISA,2009,1.082323431968689,7,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"High-skilled household, language",BRA,PISA,2009,1.090512990951538,8,"Qualification, language",4,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Total, science",BRA,PISA,2009,.9918511509895325,9,"Total, science",5,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
BRA2009,"Low-skilled household, science",BRA,PISA,2009,.9866429567337036,10,"Qualification, science",6,Brazil,Ratio of standardized tests scores for 15 year-old students,Ratio of standardized tests scores between female and male students aged 15.,The series may present jumps due to methodological changes in the surveys (see methodological documents). Source: GenLAC (CEDLAS).
